Date,Message
1995-12-01T07:00:00.000+07:00,"593.72,595.77,586.18,587.02"
1995-12-04T07:00:00.000+07:00,"586.93,604.13,586.93,598"
1995-12-05T07:00:00.000+07:00,"598,600.35,588.91,591.23"
1995-12-06T07:00:00.000+07:00,"591.23,595.58,582.33,589.98"
1995-12-07T07:00:00.000+07:00,"589.98,592.63,579.76,587.13"
1995-12-08T07:00:00.000+07:00,"587.13,599.58,586.75,599.38"
1995-12-11T07:00:00.000+07:00,"599.38,602.39,596.1,596.11"
1995-12-12T07:00:00.000+07:00,"596.11,597.35,584.53,585.04"
1995-12-13T07:00:00.000+07:00,"585.04,590.69,583.91,587.54"
1995-12-14T07:00:00.000+07:00,"587.54,590.14,566.27,566.29"
1995-12-15T07:00:00.000+07:00,"566.29,571.06,560.35,563.28"
1995-12-18T07:00:00.000+07:00,"563.28,563.28,540.97,548.04"
1995-12-19T07:00:00.000+07:00,"548.04,575.02,548.04,575.01"
1995-12-20T07:00:00.000+07:00,"575.01,581.07,565.08,565.15"
1995-12-21T07:00:00.000+07:00,"565.15,580.76,565.15,580.76"
1995-12-22T07:00:00.000+07:00,"580.76,585.44,580.74,585.18"
1995-12-26T07:00:00.000+07:00,"585.18,586.58,582.59,585.09"
1995-12-27T07:00:00.000+07:00,"585.09,587.81,580.01,580.37"
1995-12-28T07:00:00.000+07:00,"580.37,580.37,571.05,571.96"
1995-12-29T07:00:00.000+07:00,"571.96,577.08,569.45,576.23"
1996-01-02T07:00:00.000+07:00,"576.23,586.29,573.89,585.94"
1996-01-03T07:00:00.000+07:00,"585.94,586.32,571.42,572.29"
1996-01-04T07:00:00.000+07:00,"572.29,575.6,552.69,563.48"
1996-01-05T07:00:00.000+07:00,"563.48,568.85,552.18,565.14"
1996-01-08T07:00:00.000+07:00,"565.14,568.23,562.22,563.15"
1996-01-09T07:00:00.000+07:00,"562.42,562.48,533.51,534.42"
1996-01-10T07:00:00.000+07:00,"534.42,545.19,527.22,535.29"
1996-01-11T07:00:00.000+07:00,"535.29,555.22,535.29,555.2"
1996-01-12T07:00:00.000+07:00,"555.2,558.96,546.71,552.71"
1996-01-15T07:00:00.000+07:00,"552.75,554.36,533.65,534.44"
1996-01-16T07:00:00.000+07:00,"534.44,546.47,526.8,546.05"
1996-01-17T07:00:00.000+07:00,"546.05,555.7,534.87,545.51"
1996-01-18T07:00:00.000+07:00,"545.51,555.24,545.51,554.32"
1996-01-19T07:00:00.000+07:00,"554.32,566.12,554.28,564.64"
1996-01-22T07:00:00.000+07:00,"564.64,572.01,563.68,571.25"
1996-01-23T07:00:00.000+07:00,"571.25,572.92,566.92,567.35"
1996-01-24T07:00:00.000+07:00,"567.35,582.29,567.35,582.14"
1996-01-25T07:00:00.000+07:00,"582.14,584.56,571.52,572.26"
1996-01-26T07:00:00.000+07:00,"572.26,577.05,568.33,577.05"
1996-01-29T07:00:00.000+07:00,"577.05,580.48,574.45,576.23"
1996-01-30T07:00:00.000+07:00,"576.23,585.26,576.23,583.99"
1996-01-31T07:00:00.000+07:00,"583.99,591.84,580.43,591.82"
1996-02-01T07:00:00.000+07:00,"591.82,601.88,589.01,601.88"
1996-02-02T07:00:00.000+07:00,"601.88,606.6,599.36,601.42"
1996-02-05T07:00:00.000+07:00,"601.5,615.47,600.67,615.47"
1996-02-06T07:00:00.000+07:00,"615.47,621.65,614.87,619.2"
1996-02-07T07:00:00.000+07:00,"619.17,619.33,610.35,615.07"
1996-02-08T07:00:00.000+07:00,"615.07,625.23,610.1,623.8"
1996-02-09T07:00:00.000+07:00,"623.8,629.4,620.08,623.01"
1996-02-12T07:00:00.000+07:00,"623.01,629.01,623.01,625.29"
1996-02-13T07:00:00.000+07:00,"625.3,626.51,612.04,618.54"
1996-02-14T07:00:00.000+07:00,"618.54,623.63,613.25,617.59"
1996-02-15T07:00:00.000+07:00,"617.59,621.77,615.55,620.23"
1996-02-16T07:00:00.000+07:00,"620.23,623.29,614.91,619.04"
1996-02-20T07:00:00.000+07:00,"619.04,621.9,611.73,616.83"
1996-02-21T07:00:00.000+07:00,"616.83,627.56,616.83,627.28"
1996-02-22T07:00:00.000+07:00,"627.28,644.21,627.28,643.41"
1996-02-23T07:00:00.000+07:00,"643.41,647.34,634.6,642.59"
1996-02-26T07:00:00.000+07:00,"642.59,645.24,636.56,637.92"
1996-02-27T07:00:00.000+07:00,"637.92,640.57,628.45,631.1"
1996-02-28T07:00:00.000+07:00,"631.1,638.79,629.9,631.44"
1996-02-29T07:00:00.000+07:00,"631.44,631.44,620.88,622.83"
1996-03-01T07:00:00.000+07:00,"622.83,622.83,601.04,604.76"
1996-03-04T07:00:00.000+07:00,"604.76,609.84,600.08,601.5"
1996-03-05T07:00:00.000+07:00,"601.5,616.06,600.46,615.88"
1996-03-06T07:00:00.000+07:00,"615.88,617.22,607.8,607.84"
1996-03-07T07:00:00.000+07:00,"607.84,612.52,606.29,609.55"
1996-03-08T07:00:00.000+07:00,"609.55,609.55,585.33,591.71"
1996-03-11T07:00:00.000+07:00,"591.71,605.62,591.71,605.48"
1996-03-12T07:00:00.000+07:00,"605.48,605.48,592.6,599.02"
1996-03-13T07:00:00.000+07:00,"599.02,615.89,599.02,614.75"
1996-03-14T07:00:00.000+07:00,"614.75,619.03,610.55,610.56"
1996-03-15T07:00:00.000+07:00,"610.56,622.68,610.56,621.71"
1996-03-18T07:00:00.000+07:00,"621.71,633.44,621.71,633.26"
1996-03-19T07:00:00.000+07:00,"633.26,637.92,626.83,629.39"
1996-03-20T07:00:00.000+07:00,"629.39,629.39,613.44,615.26"
1996-03-21T07:00:00.000+07:00,"615.26,617.55,610.48,611.51"
1996-03-22T07:00:00.000+07:00,"611.51,615.37,605.87,612.88"
1996-03-25T07:00:00.000+07:00,"612.88,617.75,597.82,597.82"
1996-03-26T07:00:00.000+07:00,"597.82,604.75,591.35,602.08"
1996-03-27T07:00:00.000+07:00,"602.08,612.61,602.08,608.06"
1996-03-28T07:00:00.000+07:00,"608.06,611.74,602.89,608.08"
1996-03-29T07:00:00.000+07:00,"608.08,614.77,608.08,609.69"
1996-04-01T06:00:00.000+07:00,"609.69,615.18,609.69,612.99"
1996-04-02T06:00:00.000+07:00,"612.99,616.02,612.43,615.81"
1996-04-03T06:00:00.000+07:00,"615.81,618.77,609.96,618.57"
1996-04-04T06:00:00.000+07:00,"618.57,620.59,615.26,618"
1996-04-08T06:00:00.000+07:00,"618,618,601.47,610.61"
1996-04-09T06:00:00.000+07:00,"610.61,618.84,609.84,611.06"
1996-04-10T06:00:00.000+07:00,"611.06,619.95,608.16,609.11"
1996-04-11T06:00:00.000+07:00,"609.11,612.16,597.42,604.07"
1996-04-12T06:00:00.000+07:00,"604.07,607.16,602.03,605.05"
1996-04-15T06:00:00.000+07:00,"605.05,611.55,605.05,611.08"
1996-04-16T06:00:00.000+07:00,"611.08,625.99,611.08,625.94"
1996-04-17T06:00:00.000+07:00,"625.93,627.38,618.39,620.71"
1996-04-18T06:00:00.000+07:00,"620.71,633.44,620.71,633.44"
1996-04-19T06:00:00.000+07:00,"633.44,638.72,632.15,633.01"
1996-04-22T06:00:00.000+07:00,"633.01,644.4,633.01,644.29"
1996-04-23T06:00:00.000+07:00,"644.29,654.63,643.02,654.49"
1996-04-24T06:00:00.000+07:00,"654.49,664.01,654.49,664.01"
1996-04-25T06:00:00.000+07:00,"664.01,666.84,657.99,666.68"
1996-04-26T06:00:00.000+07:00,"666.68,669.74,664.48,666.65"
1996-04-29T06:00:00.000+07:00,"666.65,668.31,663.96,667"
1996-04-30T06:00:00.000+07:00,"667,667.04,662.79,666.73"
1996-05-01T06:00:00.000+07:00,"666.73,673.88,665.34,673.36"
