Date,Message
2007-06-26 05:00:00+07:00,"651.25,651.85,638.85,641.85"
2007-06-27 05:00:00+07:00,"641.9,644.7,640.15,643"
2007-06-28 05:00:00+07:00,"643.05,649.8,642.9,648.35"
2007-06-29 05:00:00+07:00,"648.25,652.35,646.5,649.35"
2007-07-02 05:00:00+07:00,"650.3,658.6,648.6,656.2"
2007-07-03 05:00:00+07:00,"656.45,658.05,652.05,653.55"
2007-07-04 05:00:00+07:00,"653.6,654.8,653.2,654.05"
2007-07-05 05:00:00+07:00,"653.9,656.5,645.7,649.1"
2007-07-06 05:00:00+07:00,"649.2,656,645,655.65"
2007-07-09 05:00:00+07:00,"654.95,663.1,653.5,659.9"
2007-07-10 05:00:00+07:00,"659.8,664.9,658.7,663.55"
2007-07-11 05:00:00+07:00,"663.45,665.95,659.8,661.3"
2007-07-12 05:00:00+07:00,"661.25,669.3,660.7,666.3"
2007-07-13 05:00:00+07:00,"666.25,668.5,663.2,666.6"
2007-07-16 05:00:00+07:00,"666.85,668.7,663.45,665.45"
2007-07-17 05:00:00+07:00,"665.5,667.3,662.25,664.8"
2007-07-18 05:00:00+07:00,"664.85,674.15,664.7,673.2"
2007-07-19 05:00:00+07:00,"673.1,677.6,671.25,676.55"
2007-07-20 05:00:00+07:00,"676.65,686.75,675.1,683.1"
2007-07-23 05:00:00+07:00,"682.8,684.95,680.2,682.1"
2007-07-24 05:00:00+07:00,"682,687.75,680.6,681.25"
2007-07-25 05:00:00+07:00,"681.2,681.75,670.5,675.65"
2007-07-26 05:00:00+07:00,"675.6,676.85,654.5,662.65"
2007-07-27 05:00:00+07:00,"662.6,666.8,656.8,660.9"
2007-07-30 05:00:00+07:00,"661.2,665.7,659.8,665.15"
2007-07-31 05:00:00+07:00,"665.2,668.7,662.95,663.75"
2007-08-01 05:00:00+07:00,"663.8,667.5,659.1,665.35"
2007-08-02 05:00:00+07:00,"665.3,666.9,662.6,665.35"
2007-08-03 05:00:00+07:00,"665.3,675.35,664.95,673.45"
2007-08-06 05:00:00+07:00,"672.7,674.8,669,671.55"
2007-08-07 05:00:00+07:00,"671.5,672.5,665.95,671.35"
2007-08-08 05:00:00+07:00,"671.4,676.7,669.65,673.55"
2007-08-09 05:00:00+07:00,"673.5,674.4,659.2,661.8"
2007-08-10 05:00:00+07:00,"661.85,676.15,658,672.6"
2007-08-13 05:00:00+07:00,"670.45,672,668.35,668.9"
2007-08-14 05:00:00+07:00,"668.85,671.3,665.5,669.65"
2007-08-15 05:00:00+07:00,"669.6,670.9,662,667.9"
2007-08-16 05:00:00+07:00,"667.8,667.9,641.85,648.9"
2007-08-17 05:00:00+07:00,"648.85,664.05,645.5,657.5"
2007-08-20 05:00:00+07:00,"653.9,660.35,653.1,657.05"
2007-08-21 05:00:00+07:00,"657,659.9,654.3,657.35"
2007-08-22 05:00:00+07:00,"657.5,661.75,654.55,660.3"
2007-08-23 05:00:00+07:00,"660.4,664.95,658.45,659.5"
2007-08-24 05:00:00+07:00,"659.45,668.75,657.25,667.95"
2007-08-27 05:00:00+07:00,"667.4,668.4,665.4,666.1"
2007-08-28 05:00:00+07:00,"666.2,668.3,661.65,662.35"
2007-08-29 05:00:00+07:00,"662.4,668.85,661.1,666.4"
2007-08-30 05:00:00+07:00,"666.5,668.05,663.55,665.6"
2007-08-31 05:00:00+07:00,"664.6,674.5,664.3,672.3"
2007-09-03 05:00:00+07:00,"672.5,673.2,671.2,672"
2007-09-04 05:00:00+07:00,"672.1,683,671.1,681.2"
2007-09-05 05:00:00+07:00,"681.3,682.5,678,681.4"
2007-09-06 05:00:00+07:00,"681.5,697.4,679.8,694.9"
2007-09-07 05:00:00+07:00,"694.8,706.5,691.8,699.9"
2007-09-10 05:00:00+07:00,"699,706.6,698.8,702.6"
2007-09-11 05:00:00+07:00,"702.5,713.9,702,712"
2007-09-12 05:00:00+07:00,"712.1,713.9,705.4,711.1"
2007-09-13 05:00:00+07:00,"711,711.9,703,707.8"
2007-09-14 05:00:00+07:00,"707.7,717,703.6,707.2"
2007-09-17 05:00:00+07:00,"707.3,719.7,705.9,717.4"
2007-09-18 05:00:00+07:00,"717.2,726.8,711.3,723.1"
2007-09-19 05:00:00+07:00,"723.2,726.2,719.3,720.8"
2007-09-20 05:00:00+07:00,"720.6,738.1,720.5,733.3"
2007-09-21 05:00:00+07:00,"733.2,739.1,726.2,730.4"
2007-09-24 05:00:00+07:00,"731,735.9,725.7,729.9"
2007-09-25 05:00:00+07:00,"729.8,733.2,721.7,731.2"
2007-09-26 05:00:00+07:00,"731.1,736.5,725.9,728.3"
2007-09-27 05:00:00+07:00,"728.2,735.6,726.5,733.9"
2007-09-28 05:00:00+07:00,"734,745.5,732.9,742.6"
2007-10-01 05:00:00+07:00,"743.7,747.5,740.8,746.7"
2007-10-02 05:00:00+07:00,"746.4,747.4,724.2,731.2"
2007-10-03 05:00:00+07:00,"731.1,735.7,725.9,727.5"
2007-10-04 05:00:00+07:00,"727.6,738.2,720.3,737.5"
2007-10-05 05:00:00+07:00,"737.4,744,726.7,741.6"
2007-10-08 05:00:00+07:00,"740.9,742,730.8,732.8"
2007-10-09 05:00:00+07:00,"732.9,740.3,726.2,737.6"
2007-10-10 05:00:00+07:00,"737.8,745.7,737,740.5"
2007-10-11 05:00:00+07:00,"740.6,753.4,739.1,747.3"
2007-10-12 05:00:00+07:00,"747.4,752.1,744.5,749.2"
2007-10-15 05:00:00+07:00,"749,759.9,747.2,758.8"
2007-10-16 05:00:00+07:00,"759.1,766.6,753.2,760.1"
2007-10-17 05:00:00+07:00,"760,764.6,751.3,754.5"
2007-10-18 05:00:00+07:00,"754.8,768.6,754.2,767.7"
2007-10-19 05:00:00+07:00,"767.6,770.8,757.8,765.7"
2007-10-22 05:00:00+07:00,"766.2,768.1,745,753.7"
2007-10-23 05:00:00+07:00,"753.8,760.7,752.4,759.1"
2007-10-24 05:00:00+07:00,"759.2,763.8,753.5,763.2"
2007-10-25 05:00:00+07:00,"763.3,769.1,761.4,768.8"
2007-10-26 05:00:00+07:00,"768.7,785.6,767.9,784.7"
2007-10-29 05:00:00+07:00,"784.2,794.2,784.1,791.3"
2007-10-30 05:00:00+07:00,"791.2,791.9,778.8,781.3"
2007-10-31 05:00:00+07:00,"781.2,797,776.5,796.4"
2007-11-01 05:00:00+07:00,"796.3,799,783.6,786.8"
2007-11-02 05:00:00+07:00,"786.7,807.8,786.7,807.1"
2007-11-05 06:00:00+07:00,"806.9,811.3,800.5,805.7"
2007-11-06 06:00:00+07:00,"805.8,824.6,805.7,824.4"
2007-11-07 06:00:00+07:00,"824.3,845.4,821.9,830.4"
2007-11-08 06:00:00+07:00,"830.3,845.3,822.7,832.9"
2007-11-09 06:00:00+07:00,"832.7,838.4,826.4,830.7"
2007-11-12 06:00:00+07:00,"829.9,832.2,791.2,792.7"
2007-11-13 06:00:00+07:00,"792.6,808.7,790,801.3"
2007-11-14 06:00:00+07:00,"801.4,815.7,798.7,811.4"
2007-11-15 06:00:00+07:00,"811.5,817.8,782.2,787.8"
2007-11-16 06:00:00+07:00,"787.6,797.2,783.4,785.9"
2007-11-19 06:00:00+07:00,"786,793.8,774.7,781.5"
2007-11-20 06:00:00+07:00,"781.4,805.5,772.4,802.3"
2007-11-21 06:00:00+07:00,"802.4,807,794.3,800"
2007-11-22 06:00:00+07:00,"799.8,805.3,798,803.8"
2007-11-23 06:00:00+07:00,"803.7,825.4,802.5,823"
2007-11-26 06:00:00+07:00,"823.6,836.5,820.6,824.1"
2007-11-27 06:00:00+07:00,"823.8,828.9,807.2,812.2"
2007-11-28 06:00:00+07:00,"812.3,815.5,790.9,804.1"
2007-11-29 06:00:00+07:00,"804,807.7,792,792.8"
2007-11-30 06:00:00+07:00,"792.9,799.2,778.7,781.8"
2007-12-03 06:00:00+07:00,"782.9,794,776.6,793.8"
2007-12-04 06:00:00+07:00,"793.9,805,786.3,801"
2007-12-05 06:00:00+07:00,"801.1,806.5,790.9,795"
