Date,Message
2026-05-14T13:00:00.000+07:00,"29495.8,29515.2,29495.8,29513.5"
2026-05-14T13:01:00.000+07:00,"29513.2,29515.6,29503.8,29509.8"
2026-05-14T13:02:00.000+07:00,"29509.3,29509.3,29499.3,29501.6"
2026-05-14T13:03:00.000+07:00,"29501.5,29511.8,29500.8,29511"
2026-05-14T13:04:00.000+07:00,"29512.1,29516.4,29508.7,29514.4"
2026-05-14T13:05:00.000+07:00,"29514.1,29526.1,29513.3,29525.7"
2026-05-14T13:06:00.000+07:00,"29525.8,29528.8,29520.8,29522.5"
2026-05-14T13:07:00.000+07:00,"29522.6,29528.3,29521.4,29526.4"
2026-05-14T13:08:00.000+07:00,"29526.5,29527.5,29513.3,29514.6"
2026-05-14T13:09:00.000+07:00,"29514,29522.9,29513,29519.4"
2026-05-14T13:10:00.000+07:00,"29519.5,29527.7,29518.3,29527"
2026-05-14T13:11:00.000+07:00,"29526.7,29527.6,29515.8,29516.9"
2026-05-14T13:12:00.000+07:00,"29517,29517.8,29499.9,29506.6"
2026-05-14T13:13:00.000+07:00,"29506.7,29512.5,29505.1,29512.5"
2026-05-14T13:14:00.000+07:00,"29512.8,29519.9,29509.9,29519.6"
2026-05-14T13:15:00.000+07:00,"29519.5,29520.4,29514,29515.9"
2026-05-14T13:16:00.000+07:00,"29515.3,29516.1,29509.1,29511"
2026-05-14T13:17:00.000+07:00,"29511.1,29515.7,29509.1,29511"
2026-05-14T13:18:00.000+07:00,"29511.3,29512.6,29506.6,29510.4"
2026-05-14T13:19:00.000+07:00,"29510.5,29512.4,29508.7,29511.4"
2026-05-14T13:20:00.000+07:00,"29511.5,29519,29511.3,29516"
2026-05-14T13:21:00.000+07:00,"29516.2,29525.2,29515.1,29522.5"
2026-05-14T13:22:00.000+07:00,"29522.7,29527.1,29522.7,29525.5"
2026-05-14T13:23:00.000+07:00,"29525.4,29534.7,29517.7,29520.7"
2026-05-14T13:24:00.000+07:00,"29520.6,29525.1,29519.4,29519.6"
2026-05-14T13:25:00.000+07:00,"29519.5,29523.4,29508.7,29511.4"
2026-05-14T13:26:00.000+07:00,"29511.5,29517.8,29510.6,29516.8"
2026-05-14T13:27:00.000+07:00,"29516.6,29521.3,29514.8,29520.8"
2026-05-14T13:28:00.000+07:00,"29520.6,29524.9,29519.2,29523.4"
2026-05-14T13:29:00.000+07:00,"29523.6,29526.2,29515.1,29515.5"
2026-05-14T13:30:00.000+07:00,"29515.8,29523.6,29513.7,29523.6"
2026-05-14T13:31:00.000+07:00,"29523.3,29523.4,29513.4,29517.7"
2026-05-14T13:32:00.000+07:00,"29517.8,29517.8,29514,29517.3"
2026-05-14T13:33:00.000+07:00,"29517.1,29518.8,29512.8,29518.3"
2026-05-14T13:34:00.000+07:00,"29518.8,29521.8,29516.6,29520.7"
2026-05-14T13:35:00.000+07:00,"29520.5,29526.8,29518.4,29521.2"
2026-05-14T13:36:00.000+07:00,"29521.9,29523.3,29518.1,29522.8"
2026-05-14T13:37:00.000+07:00,"29522.5,29526.1,29518.9,29525.6"
2026-05-14T13:38:00.000+07:00,"29525.7,29529.6,29524.5,29526.1"
2026-05-14T13:39:00.000+07:00,"29526.4,29530.2,29525.4,29529.3"
2026-05-14T13:40:00.000+07:00,"29529,29532.4,29527,29528"
2026-05-14T13:41:00.000+07:00,"29527.3,29530.5,29523.1,29529.9"
2026-05-14T13:42:00.000+07:00,"29530,29530.2,29521.7,29526.8"
2026-05-14T13:43:00.000+07:00,"29526.7,29529.1,29521.6,29522.6"
2026-05-14T13:44:00.000+07:00,"29522.5,29526.9,29519.3,29525.2"
2026-05-14T13:45:00.000+07:00,"29525.4,29527.3,29512.5,29513.7"
2026-05-14T13:46:00.000+07:00,"29513.6,29523.1,29512.3,29519"
2026-05-14T13:47:00.000+07:00,"29518.9,29520.7,29516.1,29516.1"
2026-05-14T13:48:00.000+07:00,"29516.5,29516.5,29510.9,29516.1"
2026-05-14T13:49:00.000+07:00,"29516.4,29518.5,29502.5,29505.8"
2026-05-14T13:50:00.000+07:00,"29505.9,29515.1,29505.7,29508.6"
2026-05-14T13:51:00.000+07:00,"29507.7,29514.8,29507.2,29511"
2026-05-14T13:52:00.000+07:00,"29511.3,29518.3,29509.5,29518"
2026-05-14T13:53:00.000+07:00,"29518.2,29522.7,29515.3,29521.7"
2026-05-14T13:54:00.000+07:00,"29521.8,29523.8,29521.3,29523.6"
2026-05-14T13:55:00.000+07:00,"29524,29527.4,29518.7,29519.8"
2026-05-14T13:56:00.000+07:00,"29519.9,29520.8,29514.1,29514.5"
2026-05-14T13:57:00.000+07:00,"29514.7,29519.9,29508.9,29509.3"
2026-05-14T13:58:00.000+07:00,"29509.2,29512.7,29508.7,29510.2"
