Date,open,high,low,close,bar_range,body,body_ratio,upper_tail,lower_tail,upper_tail_ratio,lower_tail_ratio,close_location,bull_bar,bear_bar,doji_bar,bar_direction,inside_bar,outside_bar,buy_trigger_prev_high,sell_trigger_prev_low,close_above_prev_high,close_below_prev_low,overlaps_prev_bar,break_above_prior_high,break_below_prior_low,close_above_prior_high,close_below_prior_low,strong_bull_bar,strong_bear_bar,bull_reversal_bar,bear_reversal_bar,bull_breakout_bar,bear_breakout_bar,bar_context
2026-05-13 19:01:00,4697.14,4697.27,4694.7,4696.55,2.5700000000006185,0.5900000000001455,0.22957198443579904,0.13000000000010914,1.8500000000003638,0.050583657587578934,0.719844357976622,0.719844357976622,False,True,True,bear,False,False,False,True,False,False,True,False,True,False,False,False,False,True,False,False,False,bear|doji|bull_reversal|sell_trigger
2026-05-13 19:02:00,4696.54,4698.94,4696.54,4697.74,2.399999999999636,1.199999999999818,0.5,1.199999999999818,0.0,0.5,0.0,0.5,True,False,False,bull,False,False,True,False,True,False,True,True,False,True,False,False,False,False,True,False,False,bull|bear_reversal|buy_trigger
2026-05-13 19:03:00,4697.74,4698.83,4697.13,4698.38,1.699999999999818,0.6400000000003274,0.376470588235527,0.4499999999998181,0.6099999999996726,0.2647058823528625,0.3588235294116105,0.7352941176471375,True,False,False,bull,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,bull|inside|bull_reversal
2026-05-13 19:04:00,4698.39,4700.2,4698.16,4699.44,2.0399999999999636,1.0499999999992724,0.5147058823525937,0.7600000000002183,0.23000000000047294,0.3725490196079568,0.11274509803944953,0.6274509803920432,True,False,False,bull,False,False,True,False,True,False,True,True,False,True,False,False,False,False,False,False,False,bull|buy_trigger
2026-05-13 19:05:00,4699.44,4700.63,4698.34,4700.12,2.2899999999999636,0.680000000000291,0.29694323144117984,0.5100000000002183,1.0999999999994543,0.22270742358088488,0.4803493449779353,0.7772925764191151,True,False,False,bull,False,False,True,False,False,False,True,True,False,False,False,False,False,True,False,False,False,bull|bull_reversal|buy_trigger
2026-05-13 19:06:00,4700.11,4700.33,4698.82,4699.97,1.5100000000002183,0.13999999999941792,0.09271523178768058,0.22000000000025466,1.1500000000005457,0.1456953642385582,0.7615894039737612,0.7615894039737612,False,True,True,bear,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,bear|doji|inside|bull_reversal
2026-05-13 19:07:00,4699.98,4701.71,4699.97,4700.5,1.7399999999997817,0.5200000000004366,0.2988505747129321,1.2100000000000364,0.009999999999308784,0.6954022988506828,0.00574712643638508,0.30459770114931717,True,False,False,bull,False,False,True,False,True,False,True,True,False,True,False,False,False,False,True,False,False,bull|bear_reversal|buy_trigger
2026-05-13 19:08:00,4700.54,4700.79,4699.29,4699.59,1.5,0.9499999999998181,0.6333333333332121,0.25,0.3000000000001819,0.16666666666666666,0.20000000000012128,0.20000000000012128,False,True,False,bear,False,False,False,True,False,True,True,False,True,False,True,False,True,False,False,False,True,bear|bear_breakout_bar|sell_trigger
2026-05-13 19:09:00,4699.6,4699.83,4697.74,4699.32,2.0900000000001455,0.28000000000065484,0.1339712918663327,0.22999999999956344,1.5799999999999272,0.11004784688973561,0.7559808612439317,0.7559808612439317,False,True,True,bear,False,False,False,True,False,False,True,False,True,False,False,False,False,True,False,False,False,bear|doji|bull_reversal|sell_trigger
2026-05-13 19:10:00,4699.33,4699.37,4696.05,4697.7,3.319999999999709,1.6300000000001091,0.4909638554217627,0.03999999999996362,1.6499999999996362,0.012048192771074436,0.49698795180716293,0.49698795180716293,False,True,False,bear,False,False,False,True,False,True,True,False,True,False,True,False,False,False,False,False,False,bear|sell_trigger
2026-05-13 19:11:00,4697.69,4698.27,4696.43,4697.96,1.8400000000001455,0.27000000000043656,0.14673913043500827,0.3100000000004002,1.2599999999993088,0.1684782608697694,0.6847826086952223,0.8315217391302306,True,False,True,bull,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,bull|doji|inside|bull_reversal
2026-05-13 19:12:00,4697.98,4699.04,4697.42,4697.48,1.6199999999998909,0.5,0.3086419753086628,1.0600000000004002,0.05999999999949068,0.6543209876546121,0.03703703703672514,0.03703703703672514,False,True,False,bear,False,False,True,False,False,False,True,True,False,False,False,False,False,False,True,False,False,bear|bear_reversal|buy_trigger
2026-05-13 19:13:00,4697.44,4697.88,4695.56,4696.1,2.319999999999709,1.339999999999236,0.5775862068962949,0.4400000000005093,0.5399999999999636,0.18965517241403643,0.23275862068966868,0.23275862068966868,False,True,False,bear,False,False,False,True,False,True,True,False,True,False,True,False,True,False,False,False,True,bear|bear_breakout_bar|sell_trigger
2026-05-13 19:14:00,4696.09,4696.35,4693.39,4693.89,2.9600000000000364,2.199999999999818,0.7432432432431727,0.2600000000002183,0.5,0.0878378378379105,0.16891891891891683,0.16891891891891683,False,True,False,bear,False,False,False,True,False,True,True,False,True,False,True,False,True,False,False,False,True,bear|bear_breakout_bar|sell_trigger
2026-05-13 19:15:00,4693.88,4693.97,4691.47,4692.44,2.5,1.4400000000005093,0.5760000000002037,0.09000000000014552,0.9699999999993452,0.03600000000005821,0.38799999999973805,0.38799999999973805,False,True,False,bear,False,False,False,True,False,True,True,False,True,False,True,False,False,False,False,False,False,bear|sell_trigger
2026-05-13 19:16:00,4692.47,4692.94,4689.12,4692.17,3.819999999999709,0.3000000000001819,0.07853403141366616,0.46999999999934516,3.050000000000182,0.12303664921449764,0.7984293193718361,0.7984293193718361,False,True,True,bear,False,False,False,True,False,False,True,False,True,False,False,False,False,True,False,False,False,bear|doji|bull_reversal|sell_trigger
2026-05-13 19:17:00,4692.18,4693.44,4691.35,4691.91,2.089999999999236,0.27000000000043656,0.1291866028710695,1.2599999999993088,0.5599999999994907,0.6028708133970189,0.26794258373191165,0.26794258373191165,False,True,True,bear,False,False,True,False,False,False,True,True,False,False,False,False,False,False,True,False,False,bear|doji|bear_reversal|buy_trigger
2026-05-13 19:18:00,4691.92,4694.05,4691.24,4693.94,2.8100000000004,2.019999999999527,0.7188612099641422,0.11000000000058208,0.680000000000291,0.039145907473511175,0.2419928825623467,0.9608540925264888,True,False,False,bull,False,True,True,True,True,False,True,True,True,True,False,True,False,False,False,True,False,bull|outside|bull_breakout_bar|buy_trigger|sell_trigger
2026-05-13 19:19:00,4693.93,4694.28,4691.27,4691.88,3.009999999999309,2.050000000000182,0.6810631229238049,0.3499999999994543,0.6099999999996726,0.11627906976728727,0.20265780730890787,0.20265780730890787,False,True,False,bear,False,False,True,False,False,False,True,True,False,False,False,False,True,False,False,False,False,bear|buy_trigger
2026-05-13 19:20:00,4691.91,4693.35,4690.09,4690.64,3.2600000000002183,1.269999999999527,0.3895705521470681,1.4400000000005093,0.5500000000001819,0.4417177914111696,0.16871165644176228,0.16871165644176228,False,True,False,bear,False,False,False,True,False,True,True,False,True,False,True,False,False,False,True,False,False,bear|bear_reversal|sell_trigger
2026-05-13 19:21:00,4690.63,4690.79,4687.24,4689.87,3.550000000000182,0.7600000000002183,0.21408450704230403,0.15999999999985448,2.630000000000109,0.045070422535167964,0.740845070422528,0.740845070422528,False,True,True,bear,False,False,False,True,False,True,True,False,True,False,True,False,False,True,False,False,False,bear|doji|bull_reversal|sell_trigger
2026-05-13 19:22:00,4689.93,4690.01,4684.98,4688.09,5.030000000000655,1.8400000000001455,0.3658051689860648,0.07999999999992724,3.110000000000582,0.01590457256459579,0.6182902584493394,0.6182902584493394,False,True,False,bear,False,False,False,True,False,False,True,False,True,False,False,False,False,True,False,False,False,bear|bull_reversal|sell_trigger
2026-05-13 19:23:00,4688.1,4690.69,4687.55,4689.07,3.139999999999418,0.9699999999993452,0.308917197452078,1.6199999999998909,0.5500000000001819,0.5159235668790417,0.1751592356688802,0.4840764331209582,True,False,False,bull,False,False,True,False,False,False,True,True,False,False,False,False,False,False,True,False,False,bull|bear_reversal|buy_trigger
2026-05-13 19:24:00,4688.99,4690.37,4687.6,4687.64,2.769999999999527,1.3499999999994543,0.48736462093851435,1.3800000000001091,0.03999999999996362,0.49819494584849994,0.014440433212985722,0.014440433212985722,False,True,False,bear,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,bear|inside|bear_reversal
2026-05-13 19:25:00,4687.66,4689.11,4686.99,4688.16,2.119999999999891,0.5,0.23584905660378572,0.9499999999998181,0.6700000000000728,0.4481132075471071,0.3160377358491072,0.551886792452893,True,False,True,bull,False,False,False,True,False,False,True,False,True,False,False,False,False,False,False,False,False,bull|doji|sell_trigger
2026-05-13 19:26:00,4688.2,4688.2,4685.44,4685.98,2.7600000000002183,2.2200000000002547,0.8043478260869852,0.0,0.5399999999999636,0.0,0.19565217391301482,0.19565217391301482,False,True,False,bear,False,False,False,True,False,True,True,False,True,False,True,False,True,False,False,False,True,bear|bear_breakout_bar|sell_trigger
2026-05-13 19:27:00,4685.99,4687.24,4684.73,4686.87,2.5100000000002183,0.8800000000001091,0.350597609561766,0.36999999999989086,1.2600000000002183,0.14741035856568074,0.5019920318725533,0.8525896414343193,True,False,False,bull,False,False,False,True,False,False,True,False,True,False,False,False,False,True,False,False,False,bull|bull_reversal|sell_trigger
2026-05-13 19:28:00,4686.88,4687.26,4683.14,4684.72,4.119999999999891,2.1599999999998545,0.5242718446601727,0.38000000000010914,1.5799999999999272,0.0922330097087668,0.38349514563106046,0.38349514563106046,False,True,False,bear,False,True,True,True,False,True,True,True,True,False,True,False,False,False,False,False,False,bear|outside|buy_trigger|sell_trigger
2026-05-13 19:29:00,4684.6,4685.44,4683.57,4684.73,1.8699999999998909,0.12999999999919964,0.06951871657711617,0.7100000000000364,1.0300000000006548,0.37967914438506833,0.5508021390378155,0.6203208556149317,True,False,True,bull,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,bull|doji|inside|bull_reversal
2026-05-13 19:30:00,4685.65,4688.25,4674.88,4680.41,13.36999999999989,5.239999999999782,0.3919222139117296,2.600000000000364,5.529999999999745,0.1944652206432599,0.4136125654450105,0.4136125654450105,False,True,False,bear,False,True,True,True,False,True,True,True,True,False,True,False,False,False,False,False,False,bear|outside|buy_trigger|sell_trigger
2026-05-13 19:31:00,4680.52,4682.45,4677.8,4680.68,4.649999999999636,0.15999999999985448,0.03440860215050903,1.769999999999527,2.7200000000002547,0.38064516129025067,0.5849462365592403,0.6193548387097494,True,False,True,bull,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,bull|doji|inside|bull_reversal
2026-05-13 19:32:00,4680.46,4681.6,4676.09,4681.16,5.510000000000218,0.6999999999998181,0.1270417422867133,0.4400000000005093,4.369999999999891,0.07985480943747585,0.7931034482758108,0.9201451905625242,True,False,True,bull,False,False,False,True,False,False,True,False,True,False,False,False,False,True,False,False,False,bull|doji|bull_reversal|sell_trigger
2026-05-13 19:33:00,4681.12,4681.15,4677.04,4680.51,4.109999999999673,0.6099999999996726,0.14841849148411707,0.02999999999974534,3.4700000000002547,0.007299270072931322,0.8442822384429516,0.8442822384429516,False,True,True,bear,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,bear|doji|inside|bull_reversal
2026-05-13 19:34:00,4680.49,4683.14,4680.04,4682.38,3.100000000000364,1.8900000000003274,0.6096774193548727,0.7600000000002183,0.4499999999998181,0.2451612903226223,0.14516129032250494,0.7548387096773778,True,False,False,bull,False,False,True,False,True,False,True,True,False,True,False,True,False,False,False,True,False,bull|bull_breakout_bar|buy_trigger
2026-05-13 19:35:00,4682.37,4686.01,4681.68,4684.85,4.329999999999927,2.480000000000473,0.5727482678985022,1.1599999999998545,0.6899999999995998,0.2678983833717954,0.15935334872970242,0.7321016166282046,True,False,False,bull,False,False,True,False,True,False,True,True,False,True,False,True,False,False,False,True,False,bull|bull_breakout_bar|buy_trigger
2026-05-13 19:36:00,4684.88,4685.31,4681.18,4682.17,4.130000000000109,2.7100000000000364,0.6561743341404273,0.43000000000029104,0.9899999999997817,0.10411622276035827,0.2397094430992144,0.2397094430992144,False,True,False,bear,False,False,False,True,False,False,True,False,True,False,False,False,True,False,False,False,False,bear|sell_trigger
2026-05-13 19:37:00,4682.18,4682.67,4677.4,4677.97,5.270000000000437,4.210000000000036,0.798861480075842,0.4899999999997817,0.5700000000006185,0.09297912713467574,0.10815939278948221,0.10815939278948221,False,True,False,bear,False,False,False,True,False,True,True,False,True,False,True,False,True,False,False,False,True,bear|bear_breakout_bar|sell_trigger
2026-05-13 19:38:00,4677.91,4680.92,4677.72,4679.97,3.199999999999818,2.0600000000004,0.6437500000001617,0.9499999999998181,0.18999999999959982,0.29687499999996003,0.05937499999987832,0.70312500000004,True,False,False,bull,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,bull|inside
2026-05-13 19:39:00,4679.94,4680.01,4677.23,4679.12,2.780000000000655,0.819999999999709,0.2949640287768042,0.07000000000061846,1.8900000000003274,0.02517985611532445,0.6798561151078713,0.6798561151078713,False,True,False,bear,False,False,False,True,False,False,True,False,True,False,False,False,False,True,False,False,False,bear|bull_reversal|sell_trigger
2026-05-13 19:40:00,4679.07,4681.38,4678.07,4679.66,3.3100000000004,0.5900000000001455,0.17824773413899522,1.7200000000002547,1.0,0.5196374622356636,0.3021148036253411,0.48036253776433635,True,False,True,bull,False,False,True,False,False,False,True,True,False,False,False,False,False,False,True,False,False,bull|doji|bear_reversal|buy_trigger
2026-05-13 19:41:00,4679.56,4683.09,4679.41,4682.3,3.680000000000291,2.7399999999997817,0.7445652173911862,0.7899999999999636,0.1500000000005457,0.2146739130434514,0.040760869565362456,0.7853260869565486,True,False,False,bull,False,False,True,False,True,False,True,True,False,True,False,True,False,False,False,True,False,bull|bull_breakout_bar|buy_trigger
2026-05-13 19:42:00,4682.28,4683.62,4680.64,4681.27,2.9799999999995634,1.0099999999993088,0.338926174496462,1.3400000000001455,0.6300000000001091,0.44966442953031605,0.21140939597322195,0.21140939597322195,False,True,False,bear,False,False,True,False,False,False,True,True,False,False,False,False,False,False,True,False,False,bear|bear_reversal|buy_trigger
2026-05-13 19:43:00,4681.27,4682.11,4677.83,4681.42,4.279999999999745,0.1499999999996362,0.0350467289718797,0.6899999999995998,3.4400000000005093,0.16121495327094412,0.8037383177571762,0.8387850467290558,True,False,True,bull,False,False,False,True,False,False,True,False,True,False,False,False,False,True,False,False,False,bull|doji|bull_reversal|sell_trigger
2026-05-13 19:44:00,4681.4,4683.97,4681.29,4683.02,2.680000000000291,1.6200000000008004,0.6044776119405315,0.9499999999998181,0.10999999999967258,0.3544776119401921,0.04104477611927636,0.6455223880598079,True,False,False,bull,False,False,True,False,True,False,True,True,False,True,False,False,False,False,False,False,False,bull|buy_trigger
2026-05-13 19:45:00,4683.61,4684.01,4682.04,4682.1,1.9700000000002547,1.5099999999993088,0.766497461928484,0.4000000000005457,0.06000000000040018,0.2030456852794386,0.030456852792077372,0.030456852792077372,False,True,False,bear,False,False,True,False,False,False,True,True,False,False,False,False,True,False,False,False,False,bear|buy_trigger
2026-05-13 19:46:00,4682.08,4682.14,4677.6,4678.69,4.539999999999964,3.3900000000003274,0.7466960352423688,0.06000000000040018,1.089999999999236,0.013215859030925255,0.24008810572670589,0.24008810572670589,False,True,False,bear,False,False,False,True,False,True,True,False,True,False,True,False,True,False,False,False,True,bear|bear_breakout_bar|sell_trigger
2026-05-13 19:47:00,4678.68,4681.36,4678.57,4680.89,2.7899999999999636,2.2100000000000364,0.7921146953405251,0.46999999999934516,0.11000000000058208,0.16845878136177467,0.03942652329770018,0.8315412186382254,True,False,False,bull,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,bull|inside
2026-05-13 19:48:00,4680.88,4683.42,4680.88,4682.11,2.5399999999999636,1.2299999999995634,0.48425196850377206,1.3100000000004002,0.0,0.5157480314962279,0.0,0.48425196850377206,True,False,False,bull,False,False,True,False,True,False,True,True,False,True,False,False,False,False,True,False,False,bull|bear_reversal|buy_trigger
2026-05-13 19:49:00,4682.12,4682.51,4679.35,4680.33,3.1599999999998545,1.7899999999999636,0.5664556962025462,0.3900000000003274,0.9799999999995634,0.12341772151909663,0.31012658227835715,0.31012658227835715,False,True,False,bear,False,False,False,True,False,True,True,False,True,False,True,False,False,False,False,False,False,bear|sell_trigger
2026-05-13 19:50:00,4680.32,4684.33,4680.09,4684.27,4.239999999999782,3.9500000000007276,0.9316037735851252,0.05999999999949068,0.22999999999956344,0.014150943396107021,0.054245283018767756,0.985849056603893,True,False,False,bull,False,False,True,False,True,False,True,True,False,True,False,True,False,False,False,True,False,bull|bull_breakout_bar|buy_trigger
2026-05-13 19:51:00,4684.36,4685.59,4680.04,4680.3,5.550000000000182,4.059999999999491,0.7315315315314158,1.230000000000473,0.2600000000002183,0.22162162162169957,0.04684684684688464,0.04684684684688464,False,True,False,bear,False,True,True,True,False,False,True,True,True,False,False,False,True,False,False,False,False,bear|outside|buy_trigger|sell_trigger
2026-05-13 19:52:00,4680.29,4682.36,4679.97,4682.23,2.389999999999418,1.9399999999995998,0.8117154811715783,0.13000000000010914,0.31999999999970896,0.05439330543938946,0.13389121338903218,0.9456066945606105,True,False,False,bull,False,False,False,True,False,False,True,False,True,False,False,True,False,False,False,False,False,bull|sell_trigger
2026-05-13 19:53:00,4682.27,4682.65,4681.13,4681.62,1.519999999999527,0.6500000000005457,0.42763157894786047,0.37999999999919964,0.4899999999997817,0.24999999999955125,0.3223684210525883,0.3223684210525883,False,True,False,bear,False,False,True,False,False,False,True,True,False,False,False,False,False,False,False,False,False,bear|buy_trigger
2026-05-13 19:54:00,4681.61,4682.89,4680.76,4681.34,2.130000000000109,0.26999999999952706,0.12676056338005315,1.2800000000006548,0.5799999999999272,0.6009389671364269,0.27230046948351994,0.27230046948351994,False,True,True,bear,False,True,True,True,False,False,True,True,True,False,False,False,False,False,True,False,False,bear|doji|outside|bear_reversal|buy_trigger|sell_trigger
2026-05-13 19:55:00,4681.37,4681.37,4678.65,4680.11,2.7200000000002547,1.2600000000002183,0.46323529411768394,0.0,1.4600000000000364,0.0,0.5367647058823161,0.5367647058823161,False,True,False,bear,False,False,False,True,False,True,True,False,True,False,True,False,False,True,False,False,False,bear|bull_reversal|sell_trigger
2026-05-13 19:56:00,4680.1,4681.46,4678.75,4681.45,2.7100000000000364,1.3499999999994543,0.49815498154960747,0.010000000000218279,1.3500000000003638,0.0036900369004495,0.49815498154994303,0.9963099630995506,True,False,False,bull,False,False,True,False,True,False,True,True,False,True,False,False,False,True,False,False,False,bull|bull_reversal|buy_trigger
2026-05-13 19:57:00,4681.44,4683.23,4681.19,4683.23,2.0399999999999636,1.7899999999999636,0.8774509803921546,0.0,0.25,0.0,0.12254901960784532,1.0,True,False,False,bull,False,False,True,False,True,False,True,True,False,True,False,True,False,False,False,True,False,bull|bull_breakout_bar|buy_trigger
2026-05-13 19:58:00,4683.22,4685.6,4682.99,4684.62,2.610000000000582,1.3999999999996362,0.5363984674326912,0.9800000000004729,0.23000000000047294,0.3754789272031626,0.08812260536414622,0.6245210727968374,True,False,False,bull,False,False,True,False,True,False,True,True,False,True,False,False,False,False,False,False,False,bull|buy_trigger
2026-05-13 19:59:00,4684.57,4684.67,4682.82,4683.85,1.8500000000003638,0.7199999999993452,0.38918918918875867,0.1000000000003638,1.0300000000006548,0.054054054054240075,0.5567567567570012,0.5567567567570012,False,True,False,bear,False,False,False,True,False,False,True,False,True,False,False,False,False,True,False,False,False,bear|bull_reversal|sell_trigger
2026-05-13 20:00:00,4683.82,4688.72,4683.5,4688.69,5.220000000000255,4.869999999999891,0.9329501915708148,0.030000000000654836,0.31999999999970896,0.005747126436906776,0.06130268199227842,0.9942528735630932,True,False,False,bull,False,False,True,False,True,False,True,True,False,True,False,True,False,False,False,True,False,bull|bull_breakout_bar|buy_trigger
2026-05-13 20:01:00,4688.7,4690.64,4687.28,4687.89,3.360000000000582,0.8099999999994907,0.24107142857123523,1.9400000000005093,0.6100000000005821,0.577380952381004,0.18154761904776084,0.18154761904776084,False,True,True,bear,False,False,True,False,False,False,True,True,False,False,False,False,False,False,True,False,False,bear|doji|bear_reversal|buy_trigger
2026-05-13 20:02:00,4687.88,4689.61,4687.64,4689.6,1.9699999999993452,1.7200000000002547,0.8730964467009271,0.009999999999308784,0.23999999999978172,0.005076142131630512,0.12182741116744239,0.9949238578683695,True,False,False,bull,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,bull|inside
2026-05-13 20:03:00,4689.61,4690.02,4687.17,4688.35,2.850000000000364,1.2599999999993088,0.4421052631575958,0.410000000000764,1.180000000000291,0.1438596491230567,0.4140350877193475,0.4140350877193475,False,True,False,bear,False,True,True,True,False,False,True,True,True,False,False,False,False,False,False,False,False,bear|outside|buy_trigger|sell_trigger
2026-05-13 20:04:00,4688.36,4688.66,4686.89,4687.78,1.769999999999527,0.5799999999999272,0.3276836158192555,0.3000000000001819,0.8899999999994179,0.16949152542387688,0.5028248587568677,0.5028248587568677,False,True,False,bear,False,False,False,True,False,False,True,False,True,False,False,False,False,True,False,False,False,bear|bull_reversal|sell_trigger
2026-05-13 20:05:00,4687.79,4688.31,4686.4,4687.96,1.910000000000764,0.17000000000007276,0.08900523560209674,0.3500000000003638,1.3900000000003274,0.1832460732985465,0.7277486910993568,0.8167539267014535,True,False,True,bull,False,False,False,True,False,False,True,False,True,False,False,False,False,True,False,False,False,bull|doji|bull_reversal|sell_trigger
2026-05-13 20:06:00,4687.85,4689.58,4687.6,4688.2,1.9799999999995634,0.3499999999994543,0.17676767676744012,1.3800000000001091,0.25,0.6969696969699057,0.1262626262626541,0.30303030303009426,True,False,True,bull,False,False,True,False,False,False,True,True,False,False,False,False,False,False,True,False,False,bull|doji|bear_reversal|buy_trigger
2026-05-13 20:07:00,4688.21,4689.39,4687.36,4688.23,2.030000000000655,0.019999999999527063,0.00985221674853232,1.160000000000764,0.8500000000003638,0.5714285714287635,0.4187192118227042,0.42857142857123653,True,False,True,bull,False,False,False,True,False,False,True,False,True,False,False,False,False,False,True,False,False,bull|doji|bear_reversal|sell_trigger
2026-05-13 20:08:00,4688.24,4689.36,4687.03,4687.03,2.3299999999999272,1.2100000000000364,0.5193133047210619,1.1199999999998909,0.0,0.48068669527893815,0.0,0.0,False,True,False,bear,False,False,False,True,False,True,True,False,True,False,True,False,False,False,True,False,False,bear|bear_reversal|sell_trigger
2026-05-13 20:09:00,4687.05,4687.96,4685.3,4686.57,2.6599999999998545,0.48000000000047294,0.18045112781973655,0.9099999999998545,1.269999999999527,0.3421052631578587,0.47744360902240474,0.47744360902240474,False,True,True,bear,False,False,False,True,False,True,True,False,True,False,True,False,False,False,False,False,False,bear|doji|sell_trigger
